TableName,ID,EN_UK,EN_UK_Shorten,TH_TH,JP_JP,Comment
,134,Green Winter2016 Fashion,,,,
,135,Blue Winter2016 Fashion,,,,
,136,Turquoise Winter2016 Fashion,,,,
,137,Purple Winter2016 Fashion,,,,
,138,Black Winter2016 Fashion,,,,
,139,White Winter2016 Fashion,,,,
,140,Pink Winter2016 Fashion,,,,
,141,Orange Winter2016 Fashion,,,,
,142,Yellow Winter2016 Fashion,,,,
,143,Red Winter2016 Fashion,,,,
,144,Green Winter2016 Fashion,,,,
,145,Blue Winter2016 Fashion,,,,
,146,Turquoise Winter2016 Fashion,,,,
,147,Purple Winter2016 Fashion,,,,
,148,Black Winter2016 Fashion,,,,
,149,White Winter2016 Fashion,,,,
,150,Buy a Spider,,,,
,151,Buy a Boar,,,,
,152,Exchange Brown Spider,,,,
,153,Exchange Black Spider,,,,
,154,Exchange Red Spider,,,,
,155,Exchange Yellow Spider,,,,
,156,Exchange Brown Boar,,,,
,157,Exchange Black Boar,,,,
,158,Exchange Grey Boar,,,,
,159,Exchange Tan Boar,,,,
,160,Upgrade Brown Spider,,,,
,161,Upgrade Black Spider,,,,
,162,Upgrade Red Spider,,,,
,163,Upgrade Yellow Spider,,,,
,164,Upgrade Brown Boar,,,,
,165,Upgrade Black Boar,,,,
,166,Upgrade Grey Boar,,,,
,167,Upgrade Tan Boar,,,,
,168,Buy Bounty Spider,,,,
,169,Buy Bounty Boar,,,,
,170,Red Charms,,,,
,171,Pink Charms,,,,
,172,Orange Charms,,,,
,173,Yellow Charms,,,,
,174,Green Charms,,,,
,175,Turquoise Charms,,,,
,176,Blue Charms,,,,
,177,Purple Charms,,,,
,178,Black Charms,,,,
,179,White Charms,,,,
,180,Purchase Wolf Mount,,,,
,181,Purchase Bear Mount,,,,
,182,Upgrade Wolf Mount Colour 1,,,,
,183,Upgrade Wolf Mount Colour 2,,,,
,184,Upgrade Wolf Mount Colour 3,,,,
,185,Upgrade Wolf Mount Colour 4,,,,
,186,Upgrade Bear Mount Colour 1,,,,
,187,Upgrade Bear Mount Colour 2,,,,
,188,Upgrade Bear Mount Colour 3,,,,
,189,Upgrade Bear Mount Colour 4,,,,
,190,Exchange Wolf Mount Colour 1,,,,
,191,Exchange Wolf Mount Colour 2,,,,
,192,Exchange Wolf Mount Colour 3,,,,
,193,Exchange Wolf Mount Colour 4,,,,
,194,Exchange Bear Mount Colour 1,,,,
,195,Exchange Bear Mount Colour 2,,,,
,196,Exchange Bear Mount Colour 3,,,,
,197,Exchange Bear Mount Colour 4,,,,
,198,Pink Wintermyst Fashion,,,,
,199,Orange Wintermyst Fashion,,,,
,200,Yellow Wintermyst Fashion,,,,
,201,Red Wintermyst Fashion,,,,
,202,Green Wintermyst Fashion,,,,
,203,Blue Wintermyst Fashion,,,,
,204,Turquoise Wintermyst Fashion,,,,
,205,Purple Wintermyst Fashion,,,,
,206,Black Wintermyst Fashion,,,,
,207,White Wintermyst Fashion,,,,
,208,Saddle Shop,,,,
,209,Purchase Wolf Mount Bounty,,,,
,210,Purchase Bear Mount Bounty,,,,
,211,Red Wintermyst Fashion,,,,
,212,Pink Wintermyst Fashion,,,,
,213,Orange Wintermyst Fashion,,,,
,214,Yellow Wintermyst Fashion,,,,
,215,Green Wintermyst Fashion,,,,
,216,Turquoise Wintermyst Fashion,,,,
,217,Blue Wintermyst Fashion,,,,
,218,Purple Wintermyst Fashion,,,,
,219,Black Wintermyst Fashion,,,,
,220,White Wintermyst Fashion,,,,
,,,,,,
,,,,,,
zones,0,Zone0,,,,
,1,Old Farcrag,,,,
,2,Lir's Reach,,,,
,3,Stonevale,,,,
,4,Crookback Hollow,,,,
,5,Dustwither Catacombs,,,,
,6,Shalemont Ravine,,,,
,7,Otherworld,,,,
,8,Arena,,,,
,9,Tavern,,,,
,10,Carrowmore Tunnels,,,,
,11,Fingal's Cave,,,,
,12,Dunskeig Sewers,,,,
,13,Murky Vaults,,,,
,14,Clan Battleground,,,,
,15,Bridge of Despair,,,,
,16,Infernal Armouries,,,,
,17,Alchemical Quarters,,,,
,18,Summoning Chambers,,,,
,19,Forbidden Halls,,,,
,20,Arcane Sanctum,,,,
,21,Mordris Cave,,,,
,22,Heroes Landing,,,,
,24,Corrupted Gardens,,,,
,90,Zone 90,,,,
,91,Zone 91,,,,
,92,Zone 92,,,,
,93,Farcrag Castle,,,,
,94,Zone 94,,,,
,95,Zone 95,,,,
,96,Zone 96,,,,
,97,Zone 97,,,,
,98,Zone 98,,,,
,99,Combat Test,,,,
